document_id,author_id,author_role,team,department,created_date,updated_date,approval_status,approval_date,version,status,authority_level,confidentiality_level,document_type,source_type,review_frequency,next_review_date
DOC-0394,emp_660,Architecture Team,Engineering Core Team,Engineering,06/23/2024,2026-03-28,Under Review,,1.0,Superseded,Architecture Team,Restricted,Meeting Decision,Confluence,Annual,2027-03-28
DOC-0395,emp_189,Senior Engineer,Product Core Team,Product,2021-08-12,2023-12-13,Under Review,,2.2,Draft,Senior Engineer,Internal,Architecture Decision Record,Git Markdown,Annual,2024-12-12
DOC-0396,emp_477,Senior Engineer,Engineering Core Team,Engineering,2025-08-07,2025-09-10,Rejected,,1.1,Draft,Senior Engineer,Confidential,Standard,Confluence,Annual,2026-09-10
DOC-0397,emp_314,Unverified,Data Engineering Core Team,Data Engineering,2024-06-07,2024-08-05,Approved,2024-08-05,3.2,Active,Unverified,Public,Project Documentation,Git Markdown,Annual,2025-08-05
DOC-0398,emp_638,Principal Engineer,Data Engineering Core Team,Data Engineering,2026-07-31,2026-08-01,Under Review,,2.2,Draft,Principal Engineer,Confidential,Draft Document,Confluence,Annual,2027-08-01
DOC-0399,emp_101,Architecture Team,DevOps Core Team,DevOps,2021-02-19,2023-09-29,Approved,2023-09-29,1.2,Active,Architecture Team,Confidential,Technical Design Document,Git Markdown,Annual,2024-09-28
DOC-0400,emp_755,Architecture Board,DevOps Core Team,DevOps,2024-11-14,2025-08-29,Draft,,2.1,Draft,Architecture Board,Restricted,Project Documentation,Confluence,Annual,2026-08-29
DOC-0401,emp_298,Senior Architect,Security Core Team,Security,2025-09-04,2026-02-24,Rejected,,1.2,Draft,Senior Architect,Internal,Security Recommendation,Git Markdown,Annual,2027-02-24
DOC-0402,emp_955,Architecture Board,Security Core Team,Security,2022-09-06,2025-11-06,Draft,,1.0,Draft,Architecture Board,Restricted,Deprecated Document,Confluence,Annual,2026-11-06
DOC-0403,emp_447,Architecture Board,Platform Core Team,Platform,2024-07-07,2026-01-05,Under Review,,2.0,Draft,Architecture Board,Public,Standard,Git Markdown,Annual,2027-01-05
DOC-0404,emp_188,Engineer,Engineering Core Team,Engineering,2025-12-02,2026-01-31,Draft,,2.0,Draft,Engineer,Restricted,Policy,Confluence,Annual,2027-01-31
DOC-0405,emp_618,Project Notes,Platform Core Team,Platform,2025-06-25,2026-02-27,Under Review,,2.2,Draft,Project Notes,Restricted,Architecture Decision Record,Git Markdown,Annual,2027-02-27
DOC-0406,emp_841,Architecture Team,Data Engineering Core Team,Data Engineering,2023-07-30,2025-09-30,Approved,2025-09-30,1.2,Superseded,Architecture Team,Public,Architecture Decision Record,Confluence,Annual,2026-09-30
DOC-0407,emp_691,Architecture Board,Product Core Team,Product,2024-08-01,2025-03-03,Draft,,2.1,Draft,Architecture Board,Restricted,Meeting Decision,Git Markdown,Annual,2026-03-03
DOC-0408,emp_115,Chief Architect,Platform Core Team,Platform,2024-02-21,2025-07-31,Approved,2025-07-31,2.2,Active,Chief Architect,Restricted,Draft Document,Confluence,Annual,2026-07-31
DOC-0409,emp_418,Chief Architect,Platform Core Team,Platform,2026-01-02,2026-03-29,Rejected,,1.1,Superseded,Chief Architect,Public,Draft Document,Git Markdown,Annual,2027-03-29
DOC-0410,emp_419,Senior Engineer,Platform Core Team,Platform,2025-08-02,2025-11-11,Approved,2025-11-11,2.2,Active,Senior Engineer,Internal,Security Recommendation,Confluence,Annual,2026-11-11
DOC-0411,emp_581,Project Notes,Security Core Team,Security,2026-04-25,2026-05-23,Under Review,,3.1,Draft,Project Notes,Restricted,Project Documentation,Git Markdown,Annual,2027-05-23
DOC-0412,emp_599,Project Notes,Product Core Team,Product,2021-05-14,2024-01-12,Approved,2024-01-12,2.0,Active,Project Notes,Restricted,Architecture Decision Record,Confluence,Annual,2025-01-11
DOC-0413,emp_433,Chief Architect,Engineering Core Team,Engineering,2024-08-23,2024-11-03,Draft,,2.2,Draft,Chief Architect,Confidential,Deprecated Document,Git Markdown,Annual,2025-11-03
DOC-0414,emp_313,Senior Engineer,Security Core Team,Security,2023-06-02,2025-11-09,Draft,,1.0,Draft,Senior Engineer,Public,Draft Document,Confluence,Annual,2026-11-09
DOC-0415,emp_668,Senior Engineer,Data Engineering Core Team,Data Engineering,2025-08-11,2026-03-26,Under Review,,2.0,Draft,Senior Engineer,Public,Technical Design Document,Git Markdown,Annual,2027-03-26
DOC-0416,emp_322,Chief Architect,Security Core Team,Security,2025-12-23,2026-05-20,Approved,2026-05-20,3.0,Active,Chief Architect,Confidential,Engineering Note,Confluence,Annual,2027-05-20
DOC-0417,emp_406,Senior Engineer,Platform Core Team,Platform,2025-06-15,2026-05-28,Draft,,2.2,Draft,Senior Engineer,Restricted,Draft Document,Git Markdown,Annual,2027-05-28
DOC-0418,emp_163,Principal Engineer,Security Core Team,Security,2026-01-20,2026-06-09,Approved,2026-06-09,3.1,Superseded,Principal Engineer,Public,Security Recommendation,Confluence,Annual,2027-06-09
DOC-0419,emp_828,Senior Engineer,DevOps Core Team,DevOps,2023-04-12,2025-06-01,Rejected,,3.0,Draft,Senior Engineer,Confidential,Standard,Git Markdown,Annual,2026-06-01
DOC-0420,emp_993,Principal Engineer,Security Core Team,Security,2021-10-03,2021-10-26,Approved,2021-10-26,1.2,Active,Principal Engineer,Confidential,Engineering Note,Confluence,Annual,2022-10-26
DOC-0421,emp_907,Project Notes,Platform Core Team,Platform,2026-03-21,2026-07-07,Under Review,,2.2,Draft,Project Notes,Confidential,Draft Document,Git Markdown,Annual,2027-07-07
DOC-0422,emp_829,Architecture Team,Engineering Core Team,Engineering,2022-07-06,2024-10-24,Draft,,1.2,Superseded,Architecture Team,Confidential,Deprecated Document,Confluence,Annual,2025-10-24
DOC-0423,emp_979,Unverified,Engineering Core Team,Engineering,2023-08-11,2026-07-04,Approved,2026-07-04,3.0,Active,Unverified,Internal,Meeting Decision,Git Markdown,Annual,2027-07-04
DOC-0424,emp_451,Architecture Board,DevOps Core Team,DevOps,2025-05-14,2025-05-19,Rejected,,2.2,Draft,Architecture Board,Restricted,Deprecated Document,Confluence,Annual,2026-05-19
DOC-0425,emp_844,Principal Engineer,Platform Core Team,Platform,2022-06-18,2022-10-21,Rejected,,3.0,Draft,Principal Engineer,Restricted,Draft Document,Git Markdown,Annual,2023-10-21
DOC-0426,emp_178,Unverified,Engineering Core Team,Engineering,2022-06-01,2023-02-27,Draft,,2.0,Draft,Unverified,Public,Meeting Decision,Confluence,Annual,2024-02-27
DOC-0427,emp_367,Senior Architect,Security Core Team,Security,2023-09-21,2024-09-25,Approved,2024-09-25,1.0,Active,Senior Architect,Internal,Project Documentation,Git Markdown,Annual,2025-09-25
DOC-0428,emp_843,Project Notes,Security Core Team,Security,2022-03-08,2025-06-03,Draft,,2.0,Superseded,Project Notes,Public,Engineering Note,Confluence,Annual,2026-06-03
DOC-0429,emp_799,Engineer,DevOps Core Team,DevOps,2023-08-30,2025-02-17,Under Review,,2.0,Draft,Engineer,Restricted,Standard,Git Markdown,Annual,2026-02-17
DOC-0430,emp_644,Chief Architect,Data Engineering Core Team,Data Engineering,2026-05-13,2026-07-07,Draft,,2.0,Draft,Chief Architect,Restricted,Security Recommendation,Confluence,Annual,2027-07-07
DOC-0431,emp_445,Unverified,Platform Core Team,Platform,2022-10-04,2025-10-29,Approved,2025-10-29,1.0,Active,Unverified,Confidential,Engineering Note,Git Markdown,Annual,2026-10-29
DOC-0432,emp_297,Principal Engineer,Platform Core Team,Platform,2021-02-18,2024-08-09,Approved,2024-08-09,3.2,Superseded,Principal Engineer,Internal,Architecture Decision Record,Confluence,Annual,2025-08-09
DOC-0433,emp_772,Engineer,Product Core Team,Product,2025-07-03,2025-10-05,Approved,2025-10-05,2.1,Active,Engineer,Confidential,Draft Document,Git Markdown,Annual,2026-10-05
DOC-0434,emp_363,Senior Engineer,Product Core Team,Product,2025-05-18,2025-06-24,Draft,,2.1,Draft,Senior Engineer,Restricted,Engineering Note,Confluence,Annual,2026-06-24
DOC-0435,emp_305,Project Notes,Security Core Team,Security,2023-03-16,2024-03-15,Rejected,,3.1,Superseded,Project Notes,Internal,Draft Document,Git Markdown,Annual,2025-03-15
DOC-0436,emp_174,Architecture Board,Architecture Core Team,Architecture,2024-03-16,2026-03-31,Draft,,1.1,Draft,Architecture Board,Internal,Technical Design Document,Confluence,Annual,2027-03-31
DOC-0437,emp_816,Senior Architect,Security Core Team,Security,2026-01-27,2026-05-07,Approved,2026-05-07,2.1,Active,Senior Architect,Confidential,Security Recommendation,Git Markdown,Annual,2027-05-07
DOC-0438,emp_805,Engineer,Platform Core Team,Platform,2021-09-06,2024-11-10,Draft,,2.0,Draft,Engineer,Public,Policy,Confluence,Annual,2025-11-10
DOC-0439,emp_763,Principal Engineer,Product Core Team,Product,2021-12-28,2025-02-05,Approved,2025-02-05,3.0,Active,Principal Engineer,Restricted,Project Documentation,Git Markdown,Annual,2026-02-05
DOC-0440,emp_747,Chief Architect,Architecture Core Team,Architecture,2025-02-14,2025-08-27,Under Review,,1.2,Superseded,Chief Architect,Internal,Policy,Confluence,Annual,2026-08-27
DOC-0441,emp_954,Unverified,Architecture Core Team,Architecture,2026-06-03,2026-06-04,Approved,2026-06-04,2.2,Active,Unverified,Public,Policy,Git Markdown,Annual,2027-06-04
DOC-0442,emp_252,Unverified,Data Engineering Core Team,Data Engineering,2022-04-23,2022-09-17,Approved,2022-09-17,2.2,Active,Unverified,Public,Draft Document,Confluence,Annual,2023-09-17
DOC-0443,emp_276,Architecture Board,DevOps Core Team,DevOps,2026-01-27,2026-04-15,Approved,2026-04-15,1.2,Active,Architecture Board,Public,Architecture Decision Record,Git Markdown,Annual,2027-04-15
DOC-0444,emp_923,Chief Architect,Product Core Team,Product,2023-05-23,2025-04-12,Rejected,,3.2,Draft,Chief Architect,Internal,Project Documentation,Confluence,Annual,2026-04-12
DOC-0445,emp_164,Senior Engineer,Engineering Core Team,Engineering,2022-07-15,2023-04-30,Rejected,,2.2,Draft,Senior Engineer,Internal,Technical Design Document,Git Markdown,Annual,2024-04-29
DOC-0446,emp_116,Senior Architect,Engineering Core Team,Engineering,2021-06-15,2021-06-28,Approved,2021-06-28,1.2,Active,Senior Architect,Restricted,Policy,Confluence,Annual,2022-06-28
DOC-0447,emp_755,Senior Architect,Platform Core Team,Platform,2023-12-08,2025-03-13,Rejected,,1.2,Draft,Senior Architect,Public,Meeting Decision,Git Markdown,Annual,2026-03-13
DOC-0448,emp_528,Senior Engineer,DevOps Core Team,DevOps,2024-02-17,2024-10-15,Under Review,,3.0,Superseded,Senior Engineer,Restricted,Architecture Decision Record,Confluence,Annual,2025-10-15
DOC-0449,emp_154,Principal Engineer,Security Core Team,Security,2021-08-19,2026-02-05,Under Review,,2.1,Draft,Principal Engineer,Internal,Project Documentation,Git Markdown,Annual,2027-02-05
DOC-0450,emp_545,Architecture Team,Architecture Core Team,Architecture,2022-11-16,2026-05-02,Rejected,,3.0,Superseded,Architecture Team,Internal,Meeting Decision,Confluence,Annual,2027-05-02
DOC-0451,emp_706,Project Notes,Engineering Core Team,Engineering,2022-10-30,2025-03-06,Under Review,,2.0,Draft,Project Notes,Public,Draft Document,Git Markdown,Annual,2026-03-06
DOC-0452,emp_175,Architecture Team,Platform Core Team,Platform,2024-04-13,2025-08-22,Approved,2025-08-22,1.0,Active,Architecture Team,Confidential,Policy,Confluence,Annual,2026-08-22
DOC-0453,emp_307,Principal Engineer,Platform Core Team,Platform,2021-09-18,2021-11-22,Approved,2021-11-22,1.1,Active,Principal Engineer,Confidential,Security Recommendation,Git Markdown,Annual,2022-11-22
DOC-0454,emp_691,Senior Architect,Data Engineering Core Team,Data Engineering,2025-10-18,2026-02-12,Approved,2026-02-12,3.1,Active,Senior Architect,Internal,Deprecated Document,Confluence,Annual,2027-02-12
DOC-0455,emp_353,Architecture Team,DevOps Core Team,DevOps,06/09/2023,2024-09-06,Under Review,,1.1,Draft,Architecture Team,Public,Security Recommendation,Git Markdown,Annual,2025-09-06
DOC-0456,emp_929,Project Notes,Security Core Team,Security,2023-07-16,2026-04-25,Under Review,,1.2,Superseded,Project Notes,Confidential,Technical Design Document,Confluence,Annual,2027-04-25
DOC-0457,emp_591,Architecture Board,DevOps Core Team,DevOps,2021-11-28,2025-11-07,Rejected,,3.2,Draft,Architecture Board,Public,Meeting Decision,Git Markdown,Annual,2026-11-07
DOC-0458,emp_908,Senior Architect,DevOps Core Team,DevOps,2024-07-07,2025-10-25,Approved,2025-10-25,1.1,Active,Senior Architect,Restricted,Security Recommendation,Confluence,Annual,2026-10-25
DOC-0459,emp_735,Chief Architect,Data Engineering Core Team,Data Engineering,2025-02-15,2025-04-12,Draft,,1.1,Draft,Chief Architect,Restricted,Security Recommendation,Git Markdown,Annual,2026-04-12
DOC-0460,emp_826,Unverified,DevOps Core Team,DevOps,2021-10-11,2023-08-27,Under Review,,3.1,Draft,Unverified,Internal,Project Documentation,Confluence,Annual,2024-08-26
DOC-0461,emp_155,Principal Engineer,Architecture Core Team,Architecture,2023-02-03,2025-01-10,Rejected,,3.0,Draft,Principal Engineer,Confidential,Technical Design Document,Git Markdown,Annual,2026-01-10
DOC-0462,emp_292,Chief Architect,Security Core Team,Security,2021-06-28,2021-12-09,Rejected,,2.0,Draft,Chief Architect,Public,Policy,Confluence,Annual,2022-12-09
DOC-0463,emp_742,Unverified,Platform Core Team,Platform,2022-08-24,2024-12-24,Under Review,,2.1,Draft,Unverified,Public,Architecture Decision Record,Git Markdown,Annual,2025-12-24
DOC-0464,emp_692,Engineer,Data Engineering Core Team,Data Engineering,2024-09-04,2026-06-27,Draft,,3.2,Draft,Engineer,Confidential,Security Recommendation,Confluence,Annual,2027-06-27
DOC-0465,emp_595,Architecture Team,Product Core Team,Product,2026-06-12,2026-06-30,Approved,2026-06-30,2.1,Active,Architecture Team,Internal,Security Recommendation,Git Markdown,Annual,2027-06-30
DOC-0466,emp_265,Senior Architect,Platform Core Team,Platform,2021-08-28,2021-11-20,Draft,,2.1,Draft,Senior Architect,Restricted,Project Documentation,Confluence,Annual,2022-11-20
DOC-0467,emp_481,Senior Architect,Architecture Core Team,Architecture,2024-01-11,2024-06-25,Draft,,1.1,Draft,Senior Architect,Confidential,Policy,Git Markdown,Annual,2025-06-25
DOC-0468,emp_585,Principal Engineer,Engineering Core Team,Engineering,2026-06-09,2026-07-27,Under Review,,3.1,Draft,Principal Engineer,Restricted,Meeting Decision,Confluence,Annual,2027-07-27
DOC-0469,emp_125,Principal Engineer,DevOps Core Team,DevOps,2024-06-18,2025-01-29,Rejected,,2.0,Draft,Principal Engineer,Internal,Standard,Git Markdown,Annual,2026-01-29
DOC-0470,emp_969,Unverified,Engineering Core Team,Engineering,2024-10-18,2025-01-15,Rejected,,2.2,Draft,Unverified,Public,Policy,Confluence,Annual,2026-01-15
DOC-0471,emp_495,Senior Engineer,Product Core Team,Product,2021-01-25,2022-08-30,Draft,,2.2,Draft,Senior Engineer,Public,Security Recommendation,Git Markdown,Annual,2023-08-30
DOC-0472,emp_925,Senior Architect,Security Core Team,Security,2025-02-01,2026-04-01,Under Review,,3.0,Draft,Senior Architect,Internal,Standard,Confluence,Annual,2027-04-01
DOC-0473,emp_106,Chief Architect,Engineering Core Team,Engineering,2024-08-01,2025-05-07,Rejected,,2.2,Draft,Chief Architect,Internal,Standard,Git Markdown,Annual,2026-05-07
DOC-0474,emp_954,Principal Engineer,Security Core Team,Security,2022-09-15,2025-06-22,Rejected,,1.0,Draft,Principal Engineer,Restricted,Draft Document,Confluence,Annual,2026-06-22
DOC-0475,emp_283,Engineer,Engineering Core Team,Engineering,2026-02-01,2026-07-27,Under Review,,2.1,Superseded,Engineer,Public,Policy,Git Markdown,Annual,2027-07-27
DOC-0476,emp_810,Project Notes,Security Core Team,Security,2023-02-04,2025-12-19,Approved,2025-12-19,1.2,Active,Project Notes,Public,Technical Design Document,Confluence,Annual,2026-12-19
DOC-0477,emp_469,Principal Engineer,Platform Core Team,Platform,2024-07-27,2025-07-26,Approved,2025-07-26,3.2,Active,Principal Engineer,Public,Standard,Git Markdown,Annual,2026-07-26
DOC-0478,emp_430,Unverified,Engineering Core Team,Engineering,2025-08-21,2026-01-22,Draft,,3.1,Draft,Unverified,Public,Security Recommendation,Confluence,Annual,2027-01-22
DOC-0479,emp_897,Senior Engineer,Platform Core Team,Platform,2023-04-24,2025-03-20,Under Review,,1.2,Superseded,Senior Engineer,Internal,Policy,Git Markdown,Annual,2026-03-20
DOC-0480,emp_571,Engineer,DevOps Core Team,DevOps,2021-08-27,2026-03-30,Under Review,,2.1,Draft,Engineer,Restricted,Technical Design Document,Confluence,Annual,2027-03-30
DOC-0481,emp_826,Senior Architect,Data Engineering Core Team,Data Engineering,2021-02-28,2025-05-02,Approved,2025-05-02,3.0,Active,Senior Architect,Internal,Meeting Decision,Git Markdown,Annual,2026-05-02
DOC-0482,emp_119,Chief Architect,DevOps Core Team,DevOps,2025-04-01,2025-11-07,Under Review,,3.2,Superseded,Chief Architect,Public,Policy,Confluence,Annual,2026-11-07
DOC-0483,emp_901,Chief Architect,Architecture Core Team,Architecture,02/28/2026,2026-08-01,Under Review,,1.0,Draft,Chief Architect,Restricted,Technical Design Document,Git Markdown,Annual,2027-08-01
DOC-0484,emp_975,Senior Architect,Architecture Core Team,Architecture,2025-05-19,2026-05-27,Under Review,,1.0,Draft,Senior Architect,Public,Deprecated Document,Confluence,Annual,2027-05-27
DOC-0485,emp_319,Chief Architect,Product Core Team,Product,2025-10-10,2026-06-10,Draft,,1.1,Draft,Chief Architect,Public,Deprecated Document,Git Markdown,Annual,2027-06-10
DOC-0486,emp_215,Engineer,Platform Core Team,Platform,2021-09-11,2024-04-22,Approved,2024-04-22,2.1,Active,Engineer,Restricted,Security Recommendation,Confluence,Annual,2025-04-22
DOC-0487,emp_567,Principal Engineer,Engineering Core Team,Engineering,2025-02-16,2026-01-01,Rejected,,2.1,Draft,Principal Engineer,Confidential,Draft Document,Git Markdown,Annual,2027-01-01
DOC-0488,emp_790,Architecture Board,Architecture Core Team,Architecture,2024-10-08,2025-01-23,Rejected,,3.2,Draft,Architecture Board,Public,Policy,Confluence,Annual,2026-01-23
DOC-0489,emp_472,Chief Architect,DevOps Core Team,DevOps,2022-11-25,2024-01-09,Rejected,,2.2,Draft,Chief Architect,Confidential,Project Documentation,Git Markdown,Annual,2025-01-08
DOC-0490,emp_587,Senior Engineer,Architecture Core Team,Architecture,2026-04-30,2026-06-20,Rejected,,1.1,Draft,Senior Engineer,Public,Draft Document,Confluence,Annual,2027-06-20
DOC-0491,emp_855,Chief Architect,Platform Core Team,Platform,2025-08-28,2025-10-01,Rejected,,1.1,Draft,Chief Architect,Restricted,Architecture Decision Record,Git Markdown,Annual,2026-10-01
DOC-0492,emp_306,Project Notes,Engineering Core Team,Engineering,2024-09-17,2026-02-08,Rejected,,3.1,Draft,Project Notes,Public,Meeting Decision,Confluence,Annual,2027-02-08
